Shape_Leng,Shape_Area,ADM3_EN,ADM3_PCODE,ADM3_REF,ADM3ALT1EN,ADM3ALT2EN,ADM2_EN,ADM2_PCODE,ADM1_EN,ADM1_PCODE,ADM0_EN,ADM0_PCODE,date,validOn,validTo,pop_2020,pop_2022,pop_2030,cons_class12,cons_class40,cons_class80,cons_class12_2030,cons_class40_2030,cons_class80_2030,Females_2022_12USD,Males_2022_12USD,Females_2022_40USD,Males_2022_40USD,Females_2022_80USD,Males_2022_80USD,Females_2030_12USD,Males_2030_12USD,Females_2030_40USD,Males_2030_40USD,Females_2030_80USD,Males_2030_80USD
3.13289101349,0.285815844062,Agago,UG306601,,,,Agago,UG3066,Northern,UG3,Uganda,UG,2020/06/11,2020/08/24,,273419.15625,540155.052600094,813647.653610169,110506.38880236,7841.23806324179,1836.33812457191,299062.587914032,21319.5855571197,4897.32895412654,38952.3826231134,46179.1619697189,2764.2890149357,3276.15903715701,647.541603209997,766.950104933557,104117.255920613,118244.777584865,7421.99318288612,8429.65207354346,1704.71012884556,1936.40881476388
2.65959006268,0.112382613228,Amuria,UG202701,,,,Amuria,UG2027,Eastern,UG2,Uganda,UG,2020/06/11,2020/08/24,,243585.125,481216.23156013,724866.787422067,98448.5245982889,6985.64423936375,1635.9667616234,266430.48299533,18993.3067752242,4362.95869615768,34702.1076373426,41140.3395982399,2462.66462991925,2918.68214184707,576.885337969466,683.264624692892,92756.5396145487,105342.541918573,6612.14511081816,7509.85367010323,1518.70130651686,1725.11827504903
0.747823472485,0.0166138930818,Apac Municipality,UG307101,,,,Apac,UG3071,Northern,UG3,Uganda,UG,2020/06/11,2020/08/24,,53096.0390625,104894.236987689,158004.538495817,21459.5481054775,1522.71219110767,356.603692775195,58075.8095657966,4140.11060184135,951.026157115555,7564.27332195849,8967.66203746087,536.805100015978,636.20658697666,125.747934893029,148.936209477973,20218.8243254854,22962.2877039458,1441.29784234944,1636.97797154674,331.042480098442,376.036703059909
2.28629412086,0.189448106097,Aringa,UG309901,,,,Yumbe,UG3099,Northern,UG3,Uganda,UG,2020/06/11,2020/08/24,,729469.75,1441108.8695671,2170774.56681347,294825.969469945,20920.0629836391,4899.26576842379,797885.247808061,56879.6750006639,13065.8487021589,103923.167651085,123203.883002475,7374.99612064175,8740.64182836553,1727.6112540421,2046.18765188789,277780.056411449,315471.635296721,19801.5368998918,22489.9245356907,4548.08832185269,5166.24977334082
0.142252949536,0.000828812368313,Arua Municipality,UG307201,,,,Arua,UG3072,Northern,UG3,Uganda,UG,2020/06/11,2020/08/24,,81018.3828125,160056.41093284,241096.556579258,32744.7755819654,2323.48177737334,544.135777427831,88616.9336663513,6317.32746074032,1451.15535211942,11542.2016880662,13683.6097138791,819.102175166079,970.777288129451,191.876729543845,227.259340756575,30851.5753367712,35037.7815049289,2199.25294617258,2497.83807410359,505.13233855814,573.788291894925
3.45714034119,0.268570372052,Aruu,UG309701,,,,Pader,UG3097,Northern,UG3,Uganda,UG,2020/06/11,2020/08/24,,221224.203125,437040.961995136,658324.589480682,89411.0278822995,6344.36762165995,1485.78630644676,241972.375319924,17249.7362310512,3962.44253759244,31516.4815947981,37363.6889523221,2236.5939640937,2650.74942899443,523.927720080573,620.541472395686,84241.5626194787,95672.1798636032,6005.15541779332,6820.45504114401,1379.28572739854,1566.75378143101
2.17492158425,0.147821394571,Aswa,UG307401,,,,Gulu,UG3074,Northern,UG3,Uganda,UG,2020/06/11,2020/08/24,,166038.9375,328019.339423941,494102.877639176,67107.0880159144,4761.73964751317,1115.1509472726,181611.394842589,12946.7202751801,2973.99533845265,23654.5687308082,28043.1667380384,1678.6666204294,1989.50934188823,393.231846878082,465.74491080005,63227.166616912,71806.3704986464,4507.14528974652,5119.06514884444,1035.21736523904,1175.92076055947
1.36620526912,0.0274569405106,Ayivu,UG307202,,,,Arua,UG3072,Northern,UG3,Uganda,UG,2020/06/11,2020/08/24,,276813.625,546861.018163564,823748.999732258,111878.313464149,7938.58617129698,1859.13606039976,302775.417047482,21584.2658667555,4958.12875440846,39435.9721687973,46752.4711860785,2798.60735899711,3316.83219124095,655.580760987265,776.471706125339,105409.860200451,119712.773492202,7514.1364118667,8534.30527681372,1725.87391758494,1960.44911720315
1.61362877095,0.0958719638662,Bamunanika,UG101401,,,,Luwero,UG1014,Central,UG1,Uganda,UG,2020/06/11,2020/08/24,,225628.46875,445741.838564886,671430.914731648,91191.0768599217,6470.67514061009,1515.36624147712,246789.708142314,17593.1544432068,4041.3292471515,32143.9308275138,38107.5479358843,2281.12143339404,2703.52215650658,534.35839093367,632.89558843341,85918.6947469774,97576.8796527307,6124.70969443106,6956.24079722422,1406.74538430055,1597.94566606624
1.82243537977,0.101688435825,Bbaale,UG101001,,,,Kayunga,UG1010,Central,UG1,Uganda,UG,2020/06/11,2020/08/24,,179015.859375,353655.98469092,532719.930590002,72351.9025850347,5133.89767457155,1202.30656835449,195805.39606885,13958.582794166,3206.43060782261,25503.3127364516,30234.9055516352,1809.86431366616,2145.00122643047,423.965234073473,502.145621453424,68168.742453997,77418.4616991713,4859.40526674327,5519.15027050206,1116.12570562365,1267.82590082797
3.18627088511,0.364046290315,Bokora,UG309001,,,,Napak,UG3090,Northern,UG3,Uganda,UG,2020/06/11,2020/08/24,,176796.3125,349271.14393778,526114.946756059,71454.8399457603,5070.24450674637,1187.39964448807,193377.682365326,13785.5158439617,3166.67534222578,25187.1072433519,29860.0349096298,1787.42452148464,2118.40620414799,418.708656730651,495.919716392369,67323.5451635743,76458.5807962634,4799.15542177526,5450.7205080312,1102.28730420675,1252.10662865817
0.836962583603,0.0193106781506,Bubulo,UG205201,,,,Manafwa,UG2052,Eastern,UG2,Uganda,UG,2020/06/11,2020/08/24,,188355.328125,372106.63497857,560512.55835839,76126.5867697497,5401.73917791521,1265.0323216049,206020.794771797,14686.818539622,3373.71387850798,26833.8506740128,31812.2962730192,1904.28707184099,2256.90847304482,446.084000916477,528.343151414663,71725.186235563,81457.4742550245,5112.9261770737,5807.09085664829,1174.35530151051,1333.96987501307
0.882804936941,0.0243482579618,Bubulo,UG205601,,,,Namisindwa,UG2056,Eastern,UG2,Uganda,UG,2020/06/11,2020/08/24,,258224.21875,510136.591651209,768430.173557953,104365.130471261,7405.47078223739,1734.28586380703,282442.547847099,20134.7754856186,4625.16584604185,36787.6512723477,43612.8111347735,2610.66701057446,3094.09047805377,611.555265148046,724.327784427863,98331.0658888562,111673.467696612,7009.52492687167,7961.18439863365,1609.97293406123,1828.79524694245
1.18771789505,0.0330036970751,Budadiri,UG206101,,,,Sironko,UG2061,Eastern,UG2,Uganda,UG,2020/06/11,2020/08/24,,306572.90625,605652.166338409,912307.422976194,123905.9663521,8792.0362809113,2059.00538729237,335325.761314323,23904.7160920779,5491.16013274525,43675.597971676,51778.6686471284,3099.47601567799,3673.41341818812,726.059994978399,859.94751005389,116742.111913958,132582.68224605,8321.95538693199,9451.7990996198,1911.41668960511,2171.21026255921
0.679793662821,0.018193176575,Budaka,UG202801,,,,Budaka,UG2028,Eastern,UG2,Uganda,UG,2020/06/11,2020/08/24,,143587.03125,283664.325065136,427289.926089122,58032.818621461,4117.85373880653,964.359422707688,157053.769551006,11196.0553152618,2571.8495193319,20455.9806916124,24251.1492749325,1451.67609546964,1720.48643738082,340.058749690436,402.76654421241,54677.5430243373,62096.660698869,3897.68581581729,4426.86142518777,895.234517946251,1016.91189751185
1.92359352881,0.149941549409,Budiope,UG203801,,,,Buyende,UG2038,Eastern,UG2,Uganda,UG,2020/06/11,2020/08/24,,451606.125,892173.516843335,1343900.95047421,182523.283003428,12951.3644380692,3033.07769653644,493961.353376563,35213.5364328805,8088.91294288525,64337.6082978516,76274.07193746,4565.77317967339,5411.22834239675,1069.54376647468,1266.77065977299,171970.359124907,195304.771395613,12258.8981221012,13923.2472232134,2815.6678781946,3198.3643474189
1.53547162529,0.058155944579,Bufumbira,UG412101,,,,Kisoro,UG4121,Western,UG4,Uganda,UG,2020/06/11,2020/08/24,,331287.59375,654477.433410593,985854.016308876,133894.772196803,9500.81525237785,2224.99420649432,362358.389549333,25831.819159399,5933.8356070828,47196.5508453307,55952.8588273144,3349.34343572573,3969.54938727729,784.592061955999,929.273055606352,126153.396326974,143270.970391614,8992.83830771183,10213.7655235849,2065.5074954226,2346.2445922145
2.12587424857,0.0824832119764,Bugabula,UG204401,,,,Kamuli,UG2044,Eastern,UG2,Uganda,UG,2020/06/11,2020/08/24,,338845.6875,669408.876339028,1008345.58321222,136949.487374764,9717.56967884481,2275.75588644598,370625.341680899,26421.153968861,6069.2118984427,48273.3070012973,57229.383999327,3425.75635358243,4060.11186827662,802.491978740219,950.47376763459,129031.497452124,146539.596945407,9198.00359699691,10446.7854097024,2112.63059808703,2399.77251454826
3.05334913147,0.196669218498,Bugahya,UG410601,,,,Hoima,UG4106,Western,UG4,Uganda,UG,2020/06/11,2020/08/24,,291135.53125,575154.75635625,866368.491268112,117666.723325989,8349.31626777566,1955.32486744652,318440.54602283,22701.0021987144,5214.65462157294,41476.328008504,49171.3713008501,2943.40294926517,3488.43992799862,689.499489511423,816.645144050964,110863.602355001,125906.526125884,7902.90613821404,8975.85695290411,1815.16794871138,2061.87970417111
1.78610318164,0.135476471005,Bugangaizi,UG411201,,,,Kakumiro,UG4112,Western,UG4,Uganda,UG,2020/06/11,2020/08/24,,446985.84375,883045.889153126,1330151.80045253,180655.928121673,12818.8619254535,3002.04695705942,488907.745259024,34853.2746181696,8006.15708388777,63679.3846183379,75493.7289683875,4519.06177554043,5355.86727560466,1058.60150343452,1253.81061250304,170210.968846884,193306.65196507,12133.4800774739,13780.8015952129,2786.86140993899,3165.64259718788
1.6393620278,0.0464937757167,Bughendera,UG410301,,,,Bundibugyo,UG4103,Western,UG4,Uganda,UG,2020/06/11,2020/08/24,,113158.078125,223550.202114761,336738.676310075,45734.5079580872,3245.19847667783,759.992444619447,123770.946233548,8823.38809450253,2026.82335793681,16120.9507646601,19111.8475003211,1144.03700385266,1355.88107783336,267.993524412116,317.412287720965,43090.2821192705,48937.1409206863,3071.68852377089,3488.72127683848,705.516484602147,801.408002819808
0.125072617414,0.000743923277458,Bugiri Municipality,UG203001,,,,Bugiri,UG2030,Eastern,UG2,Uganda,UG,2020/06/11,2020/08/24,,38719.4296875,76492.4296685858,115222.260014411,15649.0291680231,1110.41329370147,260.047488522808,42350.8469695936,3019.10884836014,693.520478581538,5516.12425706268,6539.52283167505,391.456456883611,463.943387230273,91.6996523546272,108.609327411731,14744.2513727442,16744.8777708356,1051.04319363455,1193.73977020549,241.407386653819,274.218697686824
0.987886113746,0.0307988836924,Bugweri,UG203101,,,,Bugweri,UG2031,Eastern,UG2,Uganda,UG,2020/06/11,2020/08/24,,218114.34375,430897.25839616,649070.191148721,88154.1323014347,6255.1816698158,1464.8998645065,238570.848501204,17007.2480531003,3906.74049912033,31073.4386348955,36838.4488713021,2205.15304303238,2613.48651722398,516.562605824994,611.818210255984,83057.3367998074,94327.268134811,5920.73794171904,6724.57649010011,1359.89641741544,1544.72913916008
2.86169648254,0.243019487152,Buhaguzi,UG411801,,,,Kikuube,UG4118,Western,UG4,Uganda,UG,2020/06/11,2020/08/24,,371434.9375,733790.788306645,1105325.49917382,150120.913915136,10652.1789105361,2494.63185346668,406271.071763783,28962.2681802664,6652.93207301722,52916.1014302275,62733.5493799181,3755.23621525541,4450.60230561834,879.673458932908,1041.88773090625,141441.393412041,160633.373953423,10082.6423862199,11451.5286127958,2315.81762173391,2630.5760611324
1.29028857742,0.0558239182382,Buhweju,UG410101,,,,Buhweju,UG4101,Western,UG4,Uganda,UG,2020/06/11,2020/08/24,,162234.40625,320503.272131335,482781.257138604,65569.4305405222,4652.63158186244,1089.59894910129,177450.044273631,12650.0657517679,2905.85073109212,23112.5600472027,27400.5999653871,1640.20251248029,1943.92274288111,384.2215335596,455.07307024056,61778.4116750599,70161.0360691174,4403.87086893103,5001.76950950343,1011.49692426359,1148.97631398306
1.0652376992,0.0594817797309,Buikwe,UG100101,,,,Buikwe,UG1001,Central,UG1,Uganda,UG,2020/06/11,2020/08/24,,185881.5,367219.447192206,553150.87793721,75126.752609039,5330.79361754661,1248.41759364698,203314.951292269,14493.9242629813,3329.40407128651,26481.4192606823,31394.4787680702,1879.27647637077,2227.2666056671,440.225206484884,521.403978731673,70783.159350809,80387.6250885076,5045.77383950086,5730.82147351688,1158.9315107288,1316.4497324848
1.50597433899,0.0664797920631,Bujenje,UG412501,,,,Masindi,UG4125,Western,UG4,Uganda,UG,2020/06/11,2020/08/24,,129673.9296875,256178.203721644,385886.965901441,52409.6332097316,3718.84752780838,870.916230282287,141835.786230966,10111.1951204062,2322.64593002145,18473.864796846,21901.2942780559,1311.01355250671,1553.77707420369,307.108197816275,363.739817447318,49379.472560292,56079.7026249102,3520.01313784567,3997.91340616707,808.489296863188,918.376546602872
2.0851154497,0.131547897796,Bujenje,UG412501,,,,Masindi,UG4125,Western,UG4,Uganda,UG,2020/06/11,2020/08/24,,77037.8515625,152192.645656811,229251.190818846,31135.9851080812,2209.32630422542,517.401727807177,84263.0764120731,6006.94951315581,1379.85833251482,10975.1193430695,13011.3173996156,778.858693477026,923.081824482239,182.449593484308,216.093814164548,29335.8000833456,33316.3328735261,2091.20098592605,2375.11626497517,480.3145751171,545.597378333275
1.58966183878,0.103226964819,Bujumba,UG100601,,,,Kalangala,UG1006,Central,UG1,Uganda,UG,2020/06/11,2020/08/24,,38614.5546875,76285.2431571564,114910.170331878,15606.6423883819,1107.40564108063,259.343126899227,42236.1359546902,3010.93132500746,691.642017024169,5501.18334661724,6521.80995567179,390.396162446244,462.686755530673,91.4512757354902,108.31514944206,14704.3152637882,16699.5227883271,1048.19635018096,1190.50642045291,240.753513394847,273.475952089794
2.20682604403,0.0787767596936,Bujumbura,UG413301,,,,Rukungiri,UG4133,Western,UG4,Uganda,UG,2020/06/11,2020/08/24,,165258.03125,326476.61483094,491779.037032262,66791.4732255527,4739.34446534926,1109.90622361,180757.248969102,12885.8298904781,2960.00818831644,23543.3177143836,27911.2754810522,1670.77159727822,1980.1523783777,391.382417993811,463.554442002637,62929.7996840446,71468.6542716186,4485.94750337535,5094.98941077312,1030.34858130922,1170.39022726859
1.66864389042,0.114529196095,Bukanga,UG410801,,,,Isingiro,UG4108,Western,UG4,Uganda,UG,2020/06/11,2020/08/24,,294181.3125,581171.86998452,875432.204291959,118897.720786576,8436.6645582077,1975.78094779287,321771.984958339,22938.4939488838,5269.20892898921,41910.2421433564,49685.7888990797,2974.19603548029,3524.9350437917,696.712846836865,825.188664853714,112023.427402499,127223.726176597,7985.58420651074,9069.75994266444,1834.15774525064,2083.45053242335
1.50321010711,0.0853348503717,Bukedea,UG203201,,,,Bukedea,UG2032,Eastern,UG2,Uganda,UG,2020/06/11,2020/08/24,,264493.59375,522522.097587737,787086.738548916,106898.99093956,7585.26675029234,1776.39224906415,289299.914894159,20623.6237380065,4737.45933759115,37680.8114194168,44671.6779952549,2674.05088126114,3169.21129199116,626.403095103723,741.913596190523,100718.426490395,114384.765846451,7179.70780340871,8154.47242824138,1649.06115015629,1873.19620691747
0.975527911527,0.0487315013573,Bukomansimbi,UG100201,,,,Bukomansimbi,UG1002,Central,UG1,Uganda,UG,2020/06/11,2020/08/24,,170625.96875,337081.279853076,507753.081468298,68961.004419261,4893.2886016102,1145.95837305251,186628.634509634,13304.3894543584,3056.15564229606,24308.0554828147,28817.8939442779,1725.04186446661,2044.47200101394,404.095363576537,478.611690680332,64973.8953872086,73790.110399574,4631.66075945288,5260.48566238233,1063.81652683566,1208.40702768106
1.84834292364,0.0773142834097,Bukonjo,UG411501,,,,Kasese,UG4115,Western,UG4,Uganda,UG,2020/06/11,2020/08/24,,410142.21875,810259.218047841,1220511.60756007,165765.033112782,11762.2438058597,2754.59775063634,448608.630918405,31980.4297663491,7346.23495567193,58430.4949724702,69271.0203997498,4146.5698504875,4914.4001280175,971.344340009023,1150.4629815344,156181.018693499,177372.997925257,11133.3558091773,12644.8938404756,2557.14926547074,2904.70872116999
1.72265417923,0.0848599719398,Bukooli,UG203002,,,,Bugiri,UG2030,Eastern,UG2,Uganda,UG,2020/06/11,2020/08/24,,468451.6875,925452.881109772,1394030.40222826,189331.665798368,13434.469088392,3146.21588726484,512386.827235868,36527.0523397476,8390.64111040386,66737.4942641502,79119.2052844711,4736.08313164539,5613.07499636677,1109.43929792841,1314.02303998013,178385.102575931,202589.922218342,12716.1727759757,14442.6045089491,2920.69636783559,3317.66796960121
3.57874476911,0.379221195923,Bukooli,UG205501,,,,Namayingo,UG2055,Eastern,UG2,Uganda,UG,2020/06/11,2020/08/24,,294024.65625,580862.386676476,874966.022653539,118834.40585024,8432.17189951036,1974.72881286468,321600.636234348,22926.2788342929,5266.4029910312,41887.9242696785,49659.3304224991,2972.61222856297,3523.05795955151,696.341836112272,824.74923870295,111963.773137244,127155.97750934,7981.33175530906,9064.93015055786,1833.18102694097,2082.34106172076
1.66001852593,0.0832243700073,Bukoto,UG101501,,,,Lwengo,UG1015,Central,UG1,Uganda,UG,2020/06/11,2020/08/24,,318314.71875,628848.782974731,947249.006151223,128651.593231963,9128.77328342865,2137.86576504005,348168.814746323,24820.2721914483,5701.47282304409,45348.3833736274,53761.8035111677,3218.18665671115,3814.10599314181,753.868259019303,892.883696576063,121213.361528658,137660.629331207,8640.68818358375,9813.80516914802,1984.62438644056,2254.36811271918
2.34888683254,0.174840569163,Bukoto,UG101701,,,,Masaka,UG1017,Central,UG1,Uganda,UG,2020/06/11,2020/08/24,,239554.859375,473254.213205156,712873.420848262,96819.6332424622,6870.06246134513,1608.89868592291,262022.226879246,18679.0508394347,4290.77086261727,34127.9399350832,40459.6473906036,2421.91832981629,2870.39075169512,567.34041544111,671.959591474307,91221.8256491435,103599.584808427,6502.7431054714,7385.59852482128,1493.57345985423,1696.57513275744
1.97881224693,0.0563782419412,Bulambuli,UG203401,,,,Bulambuli,UG2034,Eastern,UG2,Uganda,UG,2020/06/11,2020/08/24,,256579.84375,506888.035563182,763536.800764491,103700.532037196,7358.31265324202,1723.24191010237,280643.950229632,20006.5569877588,4595.71273306545,36553.3870567222,43335.0842172252,2594.04225095162,3074.38727184608,607.660873700196,719.715256190643,97704.8924522448,110962.329681237,6964.88818595163,7910.48747849628,1599.72060662168,1817.14945632394
1.21601175003,0.0706812055313,Bulamogi,UG204301,,,,Kaliro,UG2043,Eastern,UG2,Uganda,UG,2020/06/11,2020/08/24,,317528.34375,627295.254555896,944908.891499481,128333.768165547,9106.22126598206,2132.58431215095,347308.687219795,24758.9553864284,5687.38771975754,45236.3532572838,53628.9886089787,3210.23634407054,3804.68350205458,752.005878434093,890.677887747454,120913.912110967,137320.548049966,8619.34194739006,9789.56082672429,1979.72150602078,2248.79884865373
2.1628685691,0.164778845923,Buliisa,UG410201,,,,Buliisa,UG4102,Western,UG4,Uganda,UG,2020/06/11,2020/08/24,,163952.421875,323897.309451241,487893.771569995,66263.791920422,4701.90160996419,1101.13748807591,179329.189121915,12784.0263037936,2936.62285320437,23357.3153997366,27690.7644253375,1657.57178457084,1964.50832471457,388.2903289118,459.892162954994,62432.6272573075,70904.0212287954,4450.5065927469,5054.73680767774,1022.20838529514,1161.14364214609
1.45004296771,0.0401317164863,Bungokho,UG205401,,,,Mbale,UG2054,Eastern,UG2,Uganda,UG,2020/06/11,2020/08/24,,520843.28125,1028955.44642366,1549938.6345125,210506.501930256,14936.9788786379,3498.0883834342,569692.12298292,40612.2345221024,9329.04964235803,74201.4094995506,87967.889944374,5265.76623455746,6240.8407889661,1233.51888721872,1460.98325621113,198335.676081358,225247.560531807,14138.348372544,16057.8640721346,3247.34678164319,3688.7156509285
4.21527094841,0.274828164719,Bunya,UG205301,,,,Mayuge,UG2053,Eastern,UG2,Uganda,UG,2020/06/11,2020/08/24,,627573.1875,1239806.43036774,1867548.19406707,253642.96931851,17997.8273387528,4214.90793099968,686432.012055513,48934.3923365304,11240.7352291258,89406.5772814954,105994.050566511,6344.81391892025,7519.69831925612,1486.28850128477,1760.36430149218,238978.128189775,271404.728885606,17035.5434610742,19348.401530698,3912.78498550025,4444.59806273893
1.34879622599,0.0404804105629,Bunyangabu,UG410401,,,,Bunyangabu,UG4104,Western,UG4,Uganda,UG,2020/06/11,2020/08/24,,213025.921875,420844.792346455,633927.936392485,86097.5714743833,6109.25360890262,1430.72499830063,233005.193792854,16610.4834408374,3815.59957058764,30348.5217763211,35979.0392338843,2153.70870063393,2552.51610264408,504.511640179655,597.545012487028,81119.6798709453,92126.6933063334,5782.61216814168,6567.69784780616,1328.17119220035,1508.69192396592
1.90228603164,0.119361174026,Bunyaruguru,UG413101,,,,Rubirizi,UG4131,Western,UG4,Uganda,UG,2020/06/11,2020/08/24,,157909.734375,311959.637529585,469911.788985794,63821.5505520973,4528.60668842639,1060.55358172745,172719.770138655,12312.8537827527,2828.38965966972,22496.4500573072,26670.1839780051,1596.47974220616,1892.10372244252,373.979365462445,442.942217399723,60131.5886266764,68290.7579547363,4286.47717342449,4868.43766934094,984.533517418368,1118.34812810696
1.31133224729,0.0531934636397,Bunyole,UG203601,,,,Butaleja,UG2036,Eastern,UG2,Uganda,UG,2020/06/11,2020/08/24,,332373.4375,656622.579332119,989085.297655406,134333.631979935,9531.95556990355,2232.28695182644,363546.072396428,25916.4867410245,5953.28462488194,47351.2444732353,56136.2525408083,3360.32140080773,3982.56016846502,787.16367768459,932.318884543233,126566.882613593,143740.562041562,9022.31365618672,10247.2426403468,2072.27749963283,2353.93475349579
3.01475941483,0.103324093752,Burahya,UG411001,,,,Kabarole,UG4110,Western,UG4,Uganda,UG,2020/06/11,2020/08/24,,306951.34375,606399.791086148,913433.586878301,124058.917455036,8802.88928247219,2061.54704976602,335739.691704811,23934.2243780733,5497.93849074875,43729.5116860665,51842.5848951617,3103.30204834679,3677.94792649628,726.956252683329,861.009040212627,116886.219863737,132746.343997593,8332.22811465038,9463.46652080687,1913.77616671063,2173.89043215993
2.83615902438,0.285318974433,Buruli,UG102301,,,,Nakasongola,UG1023,Central,UG1,Uganda,UG,2020/06/11,2020/08/24,,235907.59375,466048.833075473,702019.795379676,95345.5369913085,6765.46453032323,1584.40291536503,258032.891561332,18394.6589460202,4225.44310799436,33608.3359391465,39843.6420149983,2385.04418961332,2826.68853857245,558.702556036754,661.728886383342,89832.9570208556,102022.262580768,6403.73767740924,7273.15146492899,1470.83353651161,1670.74447259851
1.9643475456,0.0915407411954,Buruuli,UG412502,,,,Masindi,UG4125,Western,UG4,Uganda,UG,2020/06/11,2020/08/24,,44061.609375,87046.2086710427,131119.653699307,17808.1499615171,1263.61873578103,295.92664330851,48194.0589242992,3435.65997254335,789.206573223052,6277.19246487566,7441.79092599555,445.466310576768,527.954374980221,104.351595425934,123.594324542495,16778.5385723901,19055.1944934476,1196.05725104801,1358.44189531483,274.714737712527,312.053076151034
0.550636047504,0.00732592196946,Bushenyi  Municipality,UG410501,,,,Bushenyi,UG4105,Western,UG4,Uganda,UG,2020/06/11,2020/08/24,,47553.28515625,93944.2122387191,141510.270968215,19219.362280166,1363.75459098572,319.377441137361,52013.2119405663,3707.91990332895,851.747490752264,6774.63051161862,8031.51793583482,480.767425312859,569.792281740144,112.62096968738,133.38859478878,18108.1590199633,20565.2292394215,1290.83917562388,1466.09204094926,296.484591561023,336.781818108411
0.103826830993,0.00058125753169,Busia Municipality,UG203501,,,,Busia,UG2035,Eastern,UG2,Uganda,UG,2020/06/11,2020/08/24,,72081.421875,142400.937660637,214501.721758855,29132.7708723617,2067.18357488472,484.113347717984,78841.7931724951,5620.47685985025,1291.08157323212,10269.0066175385,12174.2005989138,728.748802398546,863.692964771585,170.71122639233,202.190859005663,27448.4054131854,31172.8403178049,1956.6581548508,2222.30700915841,449.412293041931,510.494958048367
